Match ID,Map,Time,Killer X,Killer Y,Victim X,Victim Y
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,109,564618.9,386120.1,564729.3,386112.5
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,768,451615.3,725370.1,437658.1,739862.4
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,606,446082.1,629554.4,447648.0,621248.6
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,715,551950.4,570695.9,552083.0,571467.9
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,696,560664.1,589543.1,560946.1,589486.1
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,95,430002.6,636520.3,432971.9,636884.9
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,389,446518.9,630816.4,451118.7,636910.6
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,117,413026.3,129210.6,0.0,0.0
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,165,423390.9,324864.8,420787.5,324589.1
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,175,701548.8,340595.5,699912.8,340678.8
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,143,625424.9,378759.3,625084.6,378674.2
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,81,529986.2,626004.4,529968.4,624983.0
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,276,619582.8,618430.6,617470.8,615419.1
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,793,451664.6,725328.3,437394.5,740501.8
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,590,581303.8,593480.4,580706.9,592454.2
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,390,549942.9,600470.6,553673.1,594317.0
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,811,549919.1,574959.6,551895.6,571474.4
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,257,485070.8,450711.2,485117.2,451167.5
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,682,319994.1,632304.9,319763.9,633068.9
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,491,394947.4,182033.5,381163.5,172076.2
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,1885,420566.2,615642.3,416407.1,607946.1
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,86,,,544893.8,632262.4
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,572,372580.1,508578.2,376509.2,511160.6
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,1349,387639.1,576791.8,387938.8,574010.6
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,99,560819.8,380416.8,561128.7,380196.3
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,1702,438171.2,603068.4,415360.5,604839.6
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,869,502098.2,566090.3,502302.9,570971.2
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,210,481249.3,295213.2,480860.6,295662.2
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,220,446521.4,629261.9,450662.7,629568.4
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,272,547632.4,458426.2,546075.6,461176.6
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,142,490844.7,444742.9,491241.6,444459.4
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,1497,399187.3,629257.1,399085.8,635722.1
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,675,551776.7,574296.1,551606.4,574898.4
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,706,377991.4,372919.1,383301.1,377742.4
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,149,621162.3,597108.4,620846.8,598927.2
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,616,444367.2,627672.4,446245.2,629531.9
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,1462,434653.5,588098.1,437128.9,588513.5
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,1627,416420.2,625057.8,411036.2,627210.1
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,460,422997.7,325156.8,423137.7,324763.0
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,1916,420805.4,609274.9,421356.8,606756.1
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,143,572225.6,350130.8,572183.3,349369.5
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,119,413026.3,129210.6,409550.2,129122.8
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,261,386231.5,137152.8,386054.7,137136.2
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,128,527582.9,626715.1,528235.1,626649.3
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,318,510174.2,501133.8,509921.9,501106.6
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,763,375000.8,481378.0,375095.6,481191.1
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,712,0.0,0.0,416708.4,477630.7
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,1580,401587.6,622891.9,401641.2,624328.1
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,265,702504.4,343823.2,703419.8,343283.8
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,196,568191.7,383090.6,568759.4,382102.9
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,303,,,557378.8,357532.4
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,215,420309.8,324885.2,421641.8,324783.4
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,82,550340.4,629464.4,550939.6,629383.1
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,110,615947.8,602747.8,615038.2,603187.5
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,711,417654.7,478573.2,417543.7,478224.9
2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,ERANGEL,1453,399279.6,628753.8,400132.6,621966.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,369,197707.2,176419.0,0.0,0.0
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1225,242808.6,526919.9,242530.1,530540.1
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,861,211689.7,456392.5,211252.1,457885.5
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1028,282422.0,525977.4,282756.9,523422.6
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,765,292706.6,387083.9,315587.9,396910.6
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1555,134336.5,581547.9,131032.1,573697.1
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,286,382123.9,476977.8,381461.5,476929.2
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,274,491372.2,444587.9,491172.8,445003.7
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1376,168427.4,512735.0,162209.9,512307.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1361,151520.9,526952.0,152996.2,522639.3
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,144,464321.5,425220.7,463860.7,425712.5
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,585,345210.5,392179.6,329519.8,387774.1
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,594,547750.1,501693.5,543946.8,504129.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,647,717925.2,329764.1,717969.8,332386.4
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,164,614479.1,482360.6,613798.4,481606.1
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1986,150074.3,597882.0,149648.8,597747.3
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,881,274714.8,491264.4,277159.4,528445.7
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1871,151079.5,597384.0,149762.9,597699.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,191,678072.1,511459.2,678129.9,511546.2
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,970,282142.6,526103.3,280912.2,527396.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,581,547820.4,501240.0,548885.1,499562.4
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,105,418799.3,325219.4,418553.6,325399.0
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,110,418630.5,324372.5,418624.9,325515.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,268,594616.3,479777.2,596805.0,481393.0
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,852,,,0.0,0.0
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1596,124796.1,604875.7,128557.9,576377.5
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1407,213392.6,550491.1,217105.1,557956.4
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,765,315638.6,396980.7,314460.0,394170.3
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,119,622810.7,373764.9,622638.1,373876.5
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1143,160939.6,563922.9,167764.5,569821.6
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,216,684768.4,462066.5,685264.3,462038.0
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,356,370164.6,358132.3,370627.9,357940.5
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,97,418611.8,326707.8,418246.9,327522.6
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,982,114267.6,468054.3,88897.3,475009.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,664,411137.5,456738.8,408517.1,456148.2
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,542,345368.9,390038.1,344145.0,391916.9
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,699,555190.2,508819.3,528803.9,503276.2
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1272,240881.5,542053.1,242090.9,541522.3
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,146,627167.6,607591.9,629011.1,609801.4
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1293,159343.5,565874.8,154354.5,574525.7
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1516,152144.7,622556.6,154881.3,622748.9
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,976,206082.6,484309.3,204905.2,487344.6
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,207,570345.4,350380.4,568537.3,348196.2
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,129,572433.4,385484.3,572967.8,384366.1
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,393,400992.3,472959.1,402997.0,475633.3
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1352,111013.2,547925.4,113743.2,566541.9
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1809,146259.0,587069.0,151023.8,593422.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,427,,,536955.9,603335.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,994,165936.2,633309.0,166424.9,633427.9
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,90,686288.7,462164.5,686266.1,462279.5
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,863,,,0.0,0.0
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,656,326249.8,386991.1,322181.6,387375.7
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,300,394672.2,356623.2,393776.6,357432.4
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,159,210756.8,274619.0,210605.7,275036.5
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,668,283482.4,398415.6,282857.8,398327.2
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,724,323905.5,388549.0,324296.4,382208.6
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,231,421081.5,324098.2,420924.3,324912.9
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,671,409075.9,458853.9,407083.2,461421.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1378,151520.9,526952.0,168427.3,512735.4
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,221,538911.5,462084.9,538742.9,461740.2
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,447,646299.2,471011.6,646957.8,470522.3
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1757,158429.4,587569.9,150372.7,580882.4
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,284,363463.9,396176.9,363408.5,395845.1
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,206,629697.1,616449.6,627958.8,611561.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,516,447824.3,630509.6,448007.2,630515.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,895,281438.0,570214.7,280135.7,571232.4
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,311,420989.6,325073.4,420931.1,325283.5
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1109,,,288206.6,598738.1
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1236,250672.3,542511.4,242512.0,527596.9
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,799,,,538690.7,548392.6
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,280,565075.4,380431.6,565991.2,381193.1
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,397,606583.2,482028.1,606331.7,482333.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,243,489838.5,445774.3,490128.6,445705.9
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,811,,,328313.7,378696.2
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1576,122369.8,606194.2,123723.7,623804.9
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,242,448973.9,628354.9,448753.3,628242.1
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,381,199081.1,172694.2,0.0,0.0
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,645,317371.4,392309.9,318105.4,389298.6
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,79,686924.4,462131.9,686803.6,462087.7
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1099,,,314526.4,493214.1
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1049,116437.9,468829.5,142566.5,479430.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,622,197640.0,251986.5,197633.1,251821.6
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,279,599375.2,467571.6,600224.9,468375.3
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,253,418761.2,324351.6,419218.6,324023.5
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1199,,,125320.9,331640.9
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,163,565484.3,386278.6,565472.6,386552.7
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,278,565908.4,381065.1,565714.1,381327.7
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,512,410259.9,478138.3,415301.8,476877.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,2184,,,149604.5,596589.4
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1163,145945.6,631996.1,133595.7,633584.8
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,1025,234276.6,523974.9,233942.3,520825.5
2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,ERANGEL,979,,,396394.9,519200.9
